call,accuracy,scale_A,scale_C,scale_D,scale_E,scale_F,scale_G,scale_H,scale_I,scale_K,scale_L,scale_M,scale_N,scale_P,scale_Q,scale_R,scale_S,scale_T,scale_V,scale_W,scale_Y
2044,15.2,0.15127997781945093,0.5011743813300612,0.8531000547530647,1.13047618753506,0.44795446330269023,0.5101829341911096,0.905034062629747,0.1810882345664514,0.3233271519159602,0.9972292454918935,0.5816116539896824,0.2772123105653928,0.937154132263647,0.3074353005368878,0.45463084693413724,4.999999999999999,1.2309518622034186,0.31355884033894177,0.6688664580360197,0.429596958301542
2045,16.4,0.15985861447543345,0.4752255448279909,0.9311038051845579,1.7166651860846764,0.3737223907683356,0.540697226335297,0.664606961725685,0.3979817060267929,0.27059609029290943,0.31256591529484085,0.10000000000000002,0.2734867299549386,3.0121607103103,1.160903096150505,0.23087279974644898,4.999999999999999,0.2136809701768924,0.8770405020551176,1.138391488564927,0.5788521116985937
2046,16.0,0.17496412324533028,0.18791441262628514,0.6260879680847299,1.641035427072162,0.724831287350468,0.4997560570242,0.2599781049993956,0.5872228718685379,0.8407643260357585,0.1869017958449814,0.9136029954211514,0.6234052626498146,1.8879071631007125,1.1110256199865793,0.6699537748132618,0.42948898517576256,0.3685705585704199,0.454386685512826,1.0561453038426343,1.9357924260330357
2047,14.8,0.11784278297087458,0.3811818288622862,1.1277590265756616,1.406012592330207,0.29305484564108114,0.49533920626754463,1.02517494621972,0.3105349614320945,0.2381476776172027,0.9550001875427307,0.13012231021366752,0.23678785080929984,1.4902187705847176,1.0572546529405262,0.37390407996989006,4.999999999999999,0.5889262414378617,0.40964712636448175,0.7989715555415047,0.41097412158668944
2048,7.4,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002
2049,15.8,0.2929949390158205,0.7727623135337306,0.5699261778928681,0.5764572162387941,0.8283044193136532,0.6821121681570054,1.063389378470158,0.2624949881459669,0.4682707529887302,1.2210174560755105,0.6631500428105866,0.2440220138797913,1.019158471380623,1.030953270287118,0.6923906237714943,2.296712226955272,1.1455973517020606,0.23796013940684357,0.5940532807730465,0.5185563408814751
2050,16.4,0.3249911112679293,0.2380781662035119,0.7063266411862821,1.08309221171392,0.3360847456131238,0.5444404105444149,0.3877964728296823,0.9880406478280295,2.5869778550055726,0.2835354757701967,0.4273822726027645,0.684454490378271,0.572390088106863,1.4400887786426417,1.172069388688045,0.6967542192255062,0.6243592396632527,0.7768948488875945,0.8527161193656311,1.235570278636289
2051,17.0,0.12716062224909203,0.10000000000000002,0.6477878062445568,0.27483077301083547,0.37315781797222786,0.6928678318657964,1.5512859283338933,1.035715533608998,0.1692631390320393,4.999999999999999,0.14431338420288992,0.10000000000000002,0.24214458442352194,0.10000000000000002,0.14337502840534042,0.324153669799926,0.5880401993295811,0.7639835934461569,1.077224370997294,1.3509039732028918
2052,7.2,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002
2053,15.6,0.15746417542483673,0.23450304346847575,0.4346534441505729,1.3516090537122365,0.3972145729817383,0.43730905566290873,0.5395512989298056,0.48727856406327863,0.24380961146597907,0.21723082585362977,0.32288168197635375,0.5848170678508967,3.6978083204223657,0.5724241139068701,0.18954224485968377,4.999999999999999,0.3360470816344985,0.8466128041467835,1.4695886607321171,0.8589184499991561
2054,16.4,0.17944233584429597,0.673548736884203,0.49515894322386733,0.8092784173604932,0.9018851647478529,0.6551790710820272,0.960218606377705,0.26722747004892067,0.597842972432087,0.9237891442817309,0.6098635950767127,0.240234759782406,0.48268840051594203,1.1319830482173103,0.5783959647941256,1.9248990972550346,1.5036616362371225,0.3294115394027131,0.6742132345289233,0.4324105678490993
2055,16.4,4.999999999999999,0.619602283229478,0.9838739509635371,0.49272894422447666,0.7496441086183694,0.9330566949528518,0.6475739970288473,0.3852250725704221,1.2287143616764917,1.291620225868743,0.5991817183338817,1.0000155551587955,0.22545190513290153,0.6053681628398656,0.32190337520145823,0.2341024915855445,0.3481001027565065,0.8174735301834296,0.976016662928442,0.5766244173574281
2056,15.8,0.5198281003888364,0.5552111641505338,0.6059948150865719,0.5591701564936393,0.6783069525371466,0.6604835359676743,1.4627050654326457,0.20215169168522307,0.4268461689398995,1.212476401316507,0.6535695491712334,0.19686158816902996,1.9563990454166544,0.8814410558920505,0.9312852121267611,3.2732139781097604,0.7928560258831777,0.24003493906808343,0.6625389853688751,0.388026006058156
2057,7.4,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999
2058,16.4,0.10000000000000002,0.10000000000000002,0.5682333667889639,0.26075465080366184,0.17521989940097438,0.7303877878988292,1.263671883837497,0.9198981089565818,0.2795906696133018,4.999999999999999,0.11340971674472555,0.10000000000000002,0.2811569784902329,0.10000000000000002,0.10000000000000002,0.45746557857926023,0.5245060236961914,0.46701407578261145,1.5008994472259836,1.6486423136174762
2059,15.0,0.33308868011238485,0.10000000000000002,0.6601040131630834,0.7419009022519323,0.10000000000000002,0.8557461492671673,1.0494507266858755,0.7897009061870129,0.4032908500571969,1.1569696979923447,0.1455257636264287,0.10352080544358233,4.999999999999999,0.10000000000000002,0.39297488203503733,0.10000000000000002,0.25069001653862993,1.5073101636737214,0.7408912200056955,0.8598282471451514
2060,14.8,0.336983368700672,0.10000000000000002,0.7225907150378191,0.7588439798710308,0.10000000000000002,0.7895709395784337,0.845713899897217,0.7745037582620427,0.4413485525893406,0.9345880217849528,0.12003543454111057,0.23830079734879386,4.999999999999999,0.10000000000000002,0.6413692083618207,0.10000000000000002,0.17712248244728895,1.6209937824656564,0.6040251069329512,0.6182864681231014
2061,16.4,0.2424229593667156,0.19184815868685132,0.9996135828860806,1.7346195406550395,0.16298885429427737,0.5159308067625276,0.2434202035621121,0.3383556348114349,0.3450832130043965,0.5757505814349129,0.10000000000000002,0.6424239400479723,2.7685725306463773,2.428414009399461,0.366933769315452,0.3962118531001145,0.20783954619251283,0.8369780846313805,0.8747427590329274,2.361244132743987
2062,17.0,4.999999999999999,0.14864614315550248,0.7873728361705075,0.6634659526054296,1.8191628622190221,0.726496213044623,1.2560444523614132,0.4345563158891158,0.7899668259070279,1.2449680884317018,0.5260978054214945,0.5634877884122285,1.3449782156839207,0.522604054823664,1.9431479468840223,0.1478901575363475,2.058416975653415,0.7877645962672373,1.5551918116267356,1.0826357383644554
2063,16.0,0.2400423130470632,0.1696568033172399,1.0704591798929515,2.143836938841798,0.17538228612044676,0.4763686684514007,0.16803651818878865,0.3218640402998358,0.3169223992752855,0.6054786612238124,0.10000000000000002,0.6870350973799765,3.245404082852956,2.712240589096759,0.470546061248972,0.3359963332444364,0.1833579377901329,0.8537694551960971,0.7755448947946129,2.51570952824446
2064,16.0,4.999999999999999,0.18668918828200406,0.9512189308196435,0.2692615175546193,3.0323894957079864,0.881681807962851,2.1199529984464855,0.5704090955402181,0.7547841224881707,0.6780969364259077,0.5082195518061782,0.6990065930817303,1.063643379041571,0.7541328423126276,0.9228579539969394,0.203385302316154,0.3954429788286831,0.5024871878264285,0.7121798533429733,1.6052869164275605
2065,15.2,0.25027793494482836,0.6469241047078006,0.5833139970470835,0.6686023723476104,0.8660614735583076,0.6472523759629472,1.2124039172562695,0.35060102422039247,0.42298978366454737,1.2671311658180247,0.5351822495930478,0.271331709052926,0.16300465845279247,0.7170627192002598,0.39385139430479366,1.936407603032371,1.5192920859832684,0.5871517003022173,0.6290453067432804,0.5415945861325493
2066,6.6,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002
2067,6.4,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999
