call,score,total_ll,mean_coverage,mean_smoothness,mean_efficiency,alpha,beta,gamma,scale_A,scale_C,scale_D,scale_E,scale_F,scale_G,scale_H,scale_I,scale_K,scale_L,scale_M,scale_N,scale_P,scale_Q,scale_R,scale_S,scale_T,scale_V,scale_W,scale_Y,trans_match_self_loop,trans_forward,trans_to_skip,trans_to_slip,trans_to_insert,trans_to_end,trans_insert_self_loop,trans_insert_to_match,trans_skip_to_match,trans_skip_continue,trans_slip_to_match,trans_slip_continue
1362,216.52420513594026,-219.63958972811955,0.8328,0.79892,0.9563147437675468,0.5,2.0,2.0,8.83212928422187,49.99999999999999,0.1671864082602205,0.07085234351645651,0.02692120380612418,1.8538459871628665,49.99999999999999,43.06952819412686,0.9848717249366461,0.059480851463002374,4.820540324862785,10.649678540782192,28.03775462781179,0.4069950757692212,1.9381521698512432,34.45804159580928,49.99999999999999,49.99999999999999,1.7751427440438479,0.20716579936532975,0.08224713538764099,0.4112356769382049,0.24674140616292292,0.042773555808361716,0.16449427077528195,0.05250795492758748,0.3,0.7,0.9,0.1,0.92,0.08
1363,-376.6781260761463,-576.1026432801125,0.7592000000000002,0.6961600000000001,0.9343891398460351,0.9344600796018119,1.8499389912122188,0.3048067629477442,22.04707496909733,0.04972046273221601,0.05933530721511315,0.322465004874325,0.157893583039032,0.06005141415121842,49.33324583163173,42.88606475632233,14.892600120980262,0.011774883214514437,0.018746853694435798,1.084459428719794,0.7223012779225637,0.7182728307134846,3.9034117032462152,0.04633567897342945,0.06485128992200329,37.56828839339248,30.59410843972509,0.020743427809750494,0.0011262273434260552,0.8806437385748768,0.07860578427417214,0.018793499270908502,0.010969338742659982,0.009861411793956651,0.3,0.7,0.9,0.1,0.92,0.08
1364,-1530.5858368972113,-1023.1944545934863,0.7767999999999999,0.7282400000000001,0.9173352512476082,1.5858985136711368,0.79235778329064,0.4194547845920441,0.12744440050775085,47.15549423361285,31.46927112806563,3.8602108220540434,0.09962966302786554,0.1316165847857955,37.317770326522485,5.126379201877017,0.01783589936157535,0.011695979278722247,2.9864095839637317,4.697082406493961,21.42989359902351,0.030837795635703977,45.08009156560508,18.463909343146856,2.4568708114002886,32.50330620906447,0.010092692833033311,0.021266312729049577,0.0051859317034061376,0.7098664917835431,0.030497304416998286,0.07228177438401485,0.1584844635839149,0.02368403412812273,0.3,0.7,0.9,0.1,0.92,0.08
1365,-530.7808195738386,-666.6748688882959,0.7228,0.70036,0.8854402577433335,0.8820835464787955,0.2828410916690465,0.5259917616311197,0.04059012613678579,0.011494233391428878,0.48409281946398397,17.006469069122097,1.6024684283173904,0.23320591482972375,0.030989069642747603,1.1892594795858795,0.24127448783610325,0.5725710151933556,0.06379718354982541,36.252662738746764,17.74016180136023,25.711129968656422,3.7450544099508574,0.023074206289065587,3.588940306333924,0.013181949925053988,8.131051183172852,0.1867208364288296,0.07672280529907809,0.6427056559585153,0.07625915243944167,0.02546578842215158,0.04796926674831343,0.1308773311325,0.3,0.7,0.9,0.1,0.92,0.08
1366,-275.8760773099876,-572.4461937136027,0.7508000000000001,0.7033200000000001,0.8894457602025411,0.5446628492434412,0.3280076522591707,0.1604857399904397,10.675483890522864,28.30262090031763,0.017894800466311027,5.235599839823832,0.03946331769662757,0.013994052555906914,0.15551234444363657,0.27501290521809946,4.904679881131478,0.20842990987081927,1.6373472548807397,0.08568229309682034,0.8615058363714022,18.07399650586742,0.042586161504470164,0.013058565512053415,2.9708905251782083,13.764504617860988,0.036425578747578354,2.268478906016855,0.005182015471694654,0.8168643765600669,0.07103568061515728,0.06637469414254489,0.026584540629010934,0.013958692581525349,0.3,0.7,0.9,0.1,0.92,0.08
1367,-332.5992628167904,-590.5817965873678,0.6884,0.6606800000000002,0.8467853435466136,0.8175464316199922,1.8901146781296216,0.30443305564710643,0.22857789927982644,0.332610788972872,23.584712983116464,10.09679566264813,0.788165669754731,0.0364073688108796,0.053578827220105534,0.13306166863428856,2.4077893518725926,28.36517003374322,0.08540320258972608,0.029331973971064167,0.3441141196713962,1.152156246444435,0.03273762730185269,0.010259419910554379,4.655838165252873,0.2332162568483081,0.025593396660064303,0.5792775860921858,0.002661131047087087,0.749045406795882,0.1285054689839149,0.08541702777894213,0.032776419977039645,0.0015945454171342255,0.3,0.7,0.9,0.1,0.92,0.08
1368,211.08599952900053,-257.7480009419991,0.8556,0.8442000000000002,0.9610043640345834,0.5,2.0,2.0,0.09955834538112572,49.99999999999999,49.99999999999999,23.715979906934248,0.6283147863004506,1.8156902989398538,49.99999999999999,0.4205845989452525,1.1057541284358223,0.049327344837391304,49.99999999999999,24.40776232387845,2.7868832143355595,0.026891149831425935,49.99999999999999,1.621741395010989,0.8459990052919536,49.99999999999999,49.99999999999999,4.686494826873,0.0658126166596218,0.5923135499365961,0.19743784997886538,0.012152623939076892,0.13162523331924358,0.0006581261665962181,0.3,0.7,0.9,0.1,0.92,0.08
1369,-143.25644526565324,-368.0956281287302,0.8048000000000001,0.80568,0.9023141303081539,0.6329222180326701,0.3612589311119325,0.7527223880675112,49.01205697488999,3.899427194360704,1.0469263895310672,0.058862688234587096,4.098731466654643,12.97704830959169,3.9243720326490568,2.919163723255795,7.758147927110885,9.076255860663371,0.1993722328534914,8.246517318494773,0.06741090654437855,0.05534871890415987,0.646734376176828,0.0230432045977805,8.392258352232307,0.44874746316588365,0.10719201179039622,37.62561773522272,0.0010760069812246812,0.6114680548863967,0.16485604667749007,0.08732728264131132,0.09897200883564158,0.0363005999779357,0.3,0.7,0.9,0.1,0.92,0.08
1370,245.09661932611925,-188.23876134776137,0.8540000000000001,0.8420800000000002,0.9203767910325118,0.5,2.0,2.0,0.6306414104240115,20.442744697406557,49.99999999999999,5.748785998375515,0.31421136210988965,1.8467407591915337,1.97915686050725,2.4677837623828367,25.887713586859366,49.99999999999999,0.4361009591124767,0.9776893350303418,5.327433930342645,0.19611924563027647,49.99999999999999,0.12261592850013867,0.3990784320352726,0.123798130453899,0.36538077891609483,49.99999999999999,0.009930301718037798,0.9350097139793624,0.029809930465920568,0.01038899682199292,0.012521366963918746,0.0023396900507675904,0.3,0.7,0.9,0.1,0.92,0.08
1371,52.799787857148765,-529.8564242857025,0.7964000000000001,0.79224,0.9201699029978712,0.5,2.0,2.0,17.366192927128374,1.4482297901691898,0.06051923143828078,49.99999999999999,0.465187913560245,49.99999999999999,0.010000000000000004,5.7170098959660836,7.467939470665757,49.99999999999999,0.010000000000000004,49.99999999999999,17.250377470785477,0.1658497231381376,0.021849717818565314,0.3814941544057345,49.99999999999999,0.14609613247743752,0.42898696617331544,49.99999999999999,0.001879992370351264,0.9398493480505166,0.01879698696101034,0.01879698696101034,0.01879698696101034,0.0018796986961010338,0.3,0.7,0.9,0.1,0.92,0.08
1372,212.16346664131638,-228.64906671736733,0.836,0.79644,0.9490816012426424,0.5,2.0,2.0,4.258665403672355,49.99999999999999,0.2175507654988575,0.06989597906505418,0.027301686691239987,0.9674096090505124,45.88478759261108,11.804567443604974,0.7186518916460616,0.05185211042134067,17.387686708911964,7.078897953952427,21.82905165237808,0.17511344309830337,4.774234026441688,15.9683441401387,49.99999999999999,49.99999999999999,3.142196745066717,0.16419542677850874,0.08501292740540996,0.4250646370270497,0.25503878221622983,0.04268325886221679,0.1700258548108199,0.022174539678273902,0.3,0.7,0.9,0.1,0.92,0.08
1373,-501.12532468438286,-419.76301021164454,0.7920000000000001,0.7567200000000001,0.9040414244435512,1.3170392937195323,0.31294851604927615,0.35592466623379365,41.815491556976134,0.03603635831667314,6.1492526053176455,7.5697291012274865,0.49545322663527697,0.06888945087777244,12.857349945180427,1.11744163763564,1.77145750568888,0.5969628790848693,0.10285396736773034,0.013971115517516963,16.466610958449984,1.1519978854662858,17.414250243048432,36.476796538929655,0.3887375760808474,0.047690039440923766,2.2049605084494646,7.408338843119633,0.039819876896165125,0.7415852317529436,0.07090897622078914,0.06786966525967982,0.07833000583420574,0.0014862440362166337,0.3,0.7,0.9,0.1,0.92,0.08
1374,261.4627710204503,-160.70645795909934,0.8683999999999998,0.8406800000000001,0.9764388959057725,0.5,2.0,2.0,3.755992378757999,49.99999999999999,0.6237070500972569,0.22957990961765448,0.0824375218614715,0.942605825279383,49.99999999999999,14.421327018538753,1.6676533303673757,0.07763101274638957,2.520871285524438,25.925428322881277,23.32806023242456,0.9002823868690599,4.359585863944661,36.916356172001144,49.99999999999999,49.99999999999999,6.894530697726696,0.25554732031104554,0.059980815119670815,0.4483434440581204,0.26900606643487224,0.015803118311309837,0.17933737762324817,0.027529178452778646,0.3,0.7,0.9,0.1,0.92,0.08
1375,214.46789497771033,-224.3602100445795,0.8347999999999999,0.7984399999999999,0.9529936795436359,0.5,2.0,2.0,5.8405019047317674,49.99999999999999,0.5326337988662534,0.2829667868932898,0.017131053791441943,0.787692199612136,19.233414034755246,19.169847141563334,1.3352553328453414,0.031055420577449755,11.478850993410122,25.150477137178626,20.98796614458797,0.32666342755103434,1.3346137837809904,24.39874563844775,49.99999999999999,49.99999999999999,1.6668217418394078,0.1591956827926841,0.08332763029154265,0.41663815145771316,0.24998289087462788,0.03874313962212573,0.16665526058308527,0.04465292717090522,0.3,0.7,0.9,0.1,0.92,0.08
1376,-277.44713962660364,-563.0090567200294,0.7436,0.7095999999999999,0.9217854486650183,0.5990813403442394,0.5071367437096431,0.3118713703062054,12.595569288033222,0.7762473875983521,0.056275383957600025,26.075836293642542,0.21286287369071674,0.37921221468059707,0.046064054325753064,21.34229080035902,0.10912564463095506,0.010310030643408812,48.2742803793392,6.4389643338124865,0.35446623257278176,3.356578997988693,0.0422602602422453,0.2544303026029752,0.8674321038836645,0.01110128830550983,0.35990119663993886,0.9036722802251499,0.0034799659167415145,0.826272685302993,0.12748201522219246,0.015292676034661572,0.021809455159551357,0.005663202363860128,0.3,0.7,0.9,0.1,0.92,0.08
1377,-1058.2181987340325,-992.192146887157,0.6819999999999999,0.64704,0.8659879981828495,1.1281475913320942,0.3703376502023029,0.5542772343523632,0.013624512457198533,0.0714867389612703,0.54449820056895,0.12820321725497907,0.9085087837086181,2.28093834775064,9.783352006693404,0.9394225134425507,19.321051427070994,0.010519655188811967,0.01602527870069351,0.22624470336492947,0.06267212406727497,5.7925281100853105,0.14211450095592656,0.017247642509601865,6.611396957315417,0.2869709368436093,0.026324593071033825,0.332338152104578,0.013158310862574987,0.6723571341510582,0.06134407764452547,0.15182281254291916,0.09997185423659662,0.0013458105623254501,0.3,0.7,0.9,0.1,0.92,0.08
1378,207.04261838956495,-273.25876322087,0.8712000000000001,0.8471599999999999,0.9457882569820214,0.5,2.0,2.0,29.55262595326473,49.99999999999999,0.3356094883991718,0.014917796432020503,0.5205888004143268,49.99999999999999,49.99999999999999,49.99999999999999,1.2012091430713736,5.585228597526561,1.5910740234191016,2.1623921188211344,8.270421836570602,0.07007231280812126,2.6884811445457086,0.13983473256295084,49.99999999999999,49.99999999999999,3.157157239081052,1.5896075143120911,0.0011479211916388516,0.5739605958194256,0.23657217880870748,0.052798386631450284,0.08208403070649331,0.05343688684228446,0.3,0.7,0.9,0.1,0.92,0.08
1379,-364.5332007308363,-457.4076533441321,0.7796,0.7611199999999999,0.9121420108114616,0.8693235194234648,0.17010134184726947,0.2606807031098859,1.4306681903829657,11.100019519211466,5.032900037418089,9.44797696450231,2.246580564821227,10.35212207364109,0.01413794687717946,13.854043968695986,1.631692333504629,0.046233676998896134,46.94345923814062,4.272942851525653,0.5209079911211952,0.03796525347144148,0.03748594356530047,5.599913773629448,0.122788829547909,0.7668295923153716,18.106767350472264,0.01260581520459288,0.07478871095091313,0.7131702888546574,0.10798017138735919,0.017371732322656982,0.0445134544767972,0.042175642007616206,0.3,0.7,0.9,0.1,0.92,0.08
1380,296.4208511139332,-150.55029777213346,0.9436000000000001,0.91488,0.9542936476566912,0.5,2.0,2.0,34.3199437478307,49.99999999999999,49.99999999999999,49.99999999999999,0.43535933868141835,49.99999999999999,49.99999999999999,0.7221364089442597,2.1648200055698297,49.99999999999999,49.99999999999999,0.2729780746390722,49.99999999999999,49.99999999999999,0.8634370189877845,49.597300087038604,49.99999999999999,49.99999999999999,49.99999999999999,5.039919788651069,0.0009975625913962582,0.498781295698129,0.29926877741887736,0.1899463598511675,0.01000844184903355,0.0009975625913962582,0.3,0.7,0.9,0.1,0.92,0.08
1381,-373.4005919301919,-487.0345498891214,0.7404000000000001,0.70328,0.9020779089025424,0.8532708778157562,0.1519425379042327,0.43968235231871816,0.09956996505063312,0.9656792809187249,5.911373131174993,0.08630299119777687,0.017844609544249105,2.490584809409029,0.4655103749971973,24.101863414968413,36.67786609255172,0.02905282120860214,43.75278121730642,0.10312828642702185,0.5344362821838937,0.029846286095094345,0.10687394966978206,0.2540539481601089,27.900756798917012,20.12052474515121,0.028630548279329072,0.16557781806762464,0.001350766923845325,0.6612192857275186,0.012635923560277222,0.08402657835963386,0.2079246064501092,0.03284283897861576,0.3,0.7,0.9,0.1,0.92,0.08
1382,265.6607253677638,-189.67054926447267,0.9059999999999999,0.89648,0.9896109107610656,0.5,2.0,2.0,0.5479830555643499,10.34349421218306,1.1657937764043678,49.99999999999999,6.133623987022826,0.0626502415063575,37.66794516964812,49.99999999999999,1.210436097456269,49.99999999999999,0.28377009354611965,11.253463361299985,7.594335277347966,0.9223521204314159,21.839554003907008,49.99999999999999,49.99999999999999,49.99999999999999,9.041029675873498,8.696071994426655,0.0013574796511725815,0.6787641702196436,0.033450143731769126,0.013574796511725816,0.27149593023451624,0.0013574796511725815,0.3,0.7,0.9,0.1,0.92,0.08
1383,156.95335617391572,-332.30128765216847,0.8148000000000001,0.8007199999999999,0.9099205417770635,0.5,2.0,2.0,0.734401033884961,0.029727026752374625,49.99999999999999,49.99999999999999,0.0848550157912645,9.132732055917577,1.5308547261179533,49.99999999999999,7.329331382532428,49.99999999999999,0.13302744157457708,49.99999999999999,5.0226816492326485,0.05556807628298657,6.5470855800078755,0.012155392981377222,10.583365191362436,49.99999999999999,0.8845295346858528,0.07207281890702562,0.014152353451085769,0.7053280763057176,0.23510935876857253,0.03678953498644315,0.007836978625619087,0.0007836978625619086,0.3,0.7,0.9,0.1,0.92,0.08
1384,-383.6373242842109,-839.0732316222983,0.7948,0.7844,0.9357110644631238,0.6081153336104431,0.7474020720149736,0.8568645742430593,0.02019707110441512,0.13759237079641917,16.02395571622343,0.14808451886394824,47.628139316078766,0.02195673455572604,10.050776324953006,40.225361849320194,0.048443184556239555,7.3092542892029835,0.6989785115638973,19.1867356114773,0.03510315002185567,2.4881698969378245,3.139867249329815,39.72836420246345,0.7635904426865545,1.951925583119901,3.213766039875314,0.7942382434993545,0.04012638980232479,0.7327613107574918,0.09692140777587621,0.014093501926419137,0.11063908336509015,0.005458306372797917,0.3,0.7,0.9,0.1,0.92,0.08
1385,-337.39139705011314,-733.4642508329466,0.7968,0.73988,0.8888539748898444,0.5445292155171779,0.5129512592055615,0.2855781982530502,3.3291044739097497,5.49038762818849,2.4033949565664177,0.049406463742253055,0.39531634708487273,0.3362354992289418,0.021156059887576007,3.6081760494903734,0.019631051243457886,27.699004321903985,0.7403082519877912,3.515063900583009,1.205139679600933,0.2719731920822218,1.4195932363373538,46.41777872193741,1.0768114459869251,5.82583136759194,0.01634017535129991,40.85194488684888,0.0013970386730531314,0.8047292407566208,0.0397000508829194,0.12512709538471503,0.02192702783653802,0.007119546466153614,0.3,0.7,0.9,0.1,0.92,0.08
1386,213.707135611085,-252.2337287778299,0.8512000000000001,0.84792,0.9621887855343232,0.5,2.0,2.0,13.371692169830569,49.99999999999999,49.99999999999999,1.7784701939393575,3.734435867731812,1.2616012653019821,0.7952376640482031,49.99999999999999,1.3016039508061614,0.1703370921541669,0.32068120357464847,49.99999999999999,3.325003374681635,6.905250491011781,0.014908266628500845,49.99999999999999,49.99999999999999,0.4995316779360297,0.5510430201753803,1.673716699858591,0.06378685134668796,0.7071832873911333,0.061597650168888435,0.007857592082123705,0.15715184164247406,0.0024227773686926034,0.3,0.7,0.9,0.1,0.92,0.08
1387,-560.1471316120454,-705.9999132734506,0.6876000000000001,0.61504,0.8511788786384493,0.8667057544426968,0.1348671482127205,0.6905825758811222,3.0194605279111224,2.391739014806277,0.2561194117107133,0.44325586923226074,0.02175095440380947,0.05782936966719259,0.022906085301673425,0.013775119803268643,5.748366811769101,49.260384557642254,0.1300090875505276,0.052166069645986024,34.11771062002701,0.042647238776978236,0.43288238550203917,3.098250078802716,0.035742785997571885,0.12399890819225297,0.023103454941062727,0.10641833660900424,0.0010635075381706795,0.6632425384082092,0.2112884192611869,0.09598008351492925,0.024169794977400943,0.004255656300102926,0.3,0.7,0.9,0.1,0.92,0.08
1388,-362.1081615631073,-682.5206940207815,0.7983999999999999,0.7578,0.8976850826182834,0.569571126850872,0.23189210015468253,0.10717410864342213,10.323836471438517,0.0156969621487761,2.5137107325546606,0.3843156878139571,6.843137209673557,8.595538372170463,23.74428455057145,29.142011227560594,2.3301336647222657,0.6674714528274751,0.3302224763037897,27.581845511616383,0.026966485604134623,1.0417589875321742,15.163630764715881,11.870127737401935,0.08828542654688766,1.149013193972037,0.2591567384696327,0.025341396800905518,0.016529523705179253,0.7206973481102041,0.10364298456780566,0.07767242976900773,0.03714110311424164,0.04431661073356149,0.3,0.7,0.9,0.1,0.92,0.08
1389,-565.025845635882,-622.7143473269895,0.7516000000000002,0.7472399999999999,0.9100836827745027,1.035803582137112,0.2823291292721681,0.7864146541605327,0.9616237470224914,0.2611449018836257,14.558476926903024,3.0207315859465687,28.691397183811404,44.21384927647731,17.444796311311944,1.0656444355961816,1.426556113095443,1.6162480327896955,1.4092531993433188,0.16425677488308507,0.4904338827583908,0.015620342253130836,0.025350490669321723,0.01041565645588207,0.01019901108716694,3.608733790007793,15.541484513526813,0.3993350898918534,0.005150305120703227,0.6615699803304808,0.01627578976631143,0.06779869852399008,0.2464205114742189,0.002784714784295609,0.3,0.7,0.9,0.1,0.92,0.08
1390,278.8435408606305,-176.02491827873908,0.9248000000000001,0.9094800000000001,0.9839244276191644,0.5,2.0,2.0,0.5763230344570408,49.99999999999999,1.4027494072516273,49.99999999999999,4.18825024985184,0.1347588977093888,49.99999999999999,49.99999999999999,39.851418986388126,0.24030699296079544,49.99999999999999,49.99999999999999,6.3906514999947905,5.789090886758432,49.99999999999999,49.99999999999999,49.99999999999999,16.5958195874066,4.494673509969474,0.4067873973906625,0.0010431008201055739,0.9387907380950163,0.01043100820105574,0.01043100820105574,0.038261043862661076,0.0010431008201055739,0.3,0.7,0.9,0.1,0.92,0.08
1391,255.77708435593397,-197.2458312881322,0.8904000000000001,0.8816000000000002,0.9856351482064396,0.5,2.0,2.0,8.669185641751357,49.99999999999999,0.35768501331831043,0.03257205972824082,3.940663665513194,49.99999999999999,49.99999999999999,49.99999999999999,1.5800716020690366,3.1341691103438336,0.6757361633790248,49.99999999999999,12.963625671610002,0.13296939754313045,49.99999999999999,1.8723237267285222,49.99999999999999,49.99999999999999,49.99999999999999,0.9124675136891329,0.0010580833408745489,0.5290416704372743,0.28389308146742787,0.01058083340874549,0.17421229457346718,0.0012140367722105058,0.3,0.7,0.9,0.1,0.92,0.08
1392,272.86165077658626,-192.1966984468275,0.93,0.9148000000000001,0.9850219383299879,0.5,2.0,2.0,0.6746878993299835,49.99999999999999,1.0635800115752307,49.99999999999999,11.890969718501312,0.07258162508050722,49.99999999999999,49.99999999999999,49.3854382741536,0.43681901047250243,49.99999999999999,49.99999999999999,8.090966899415477,6.8709697979560485,49.99999999999999,49.99999999999999,49.99999999999999,49.99999999999999,10.284201204826585,0.21200617288867124,0.0010448673860147186,0.9403806474132465,0.010448673860147186,0.010448673860147186,0.03663227009442973,0.0010448673860147186,0.3,0.7,0.9,0.1,0.92,0.08
1393,-454.54520270879135,-855.3263634760611,0.684,0.66832,0.9067731154006999,0.5785717878464617,0.13015001788456443,0.4701376492767219,0.05622166890669632,0.06479075364583514,2.5205675227287707,0.35192674535363294,0.3056161029969612,0.013447415883435874,0.012126854719181885,0.679413735511012,0.0944915385842701,0.012024188720208075,0.1016488033538033,18.93552303977077,0.049468462755791,0.07724141073390679,12.431976217461619,22.0651187361117,14.104434898679663,3.409146486711965,31.97038024761764,0.10496519777848484,0.04272245560734188,0.7049561089080618,0.04315524960212519,0.03143353552251381,0.17421604792028356,0.0035166024396737212,0.3,0.7,0.9,0.1,0.92,0.08
1394,282.1289208236466,-167.19815835270683,0.9223999999999998,0.90624,0.9817165165371113,0.5,2.0,2.0,0.5073076006016206,49.99999999999999,1.34151689419409,49.99999999999999,1.93666422618364,0.23823718129266483,49.99999999999999,49.99999999999999,24.52734183077675,0.2856058120406052,49.99999999999999,49.99999999999999,5.106614715316768,4.686396978421628,47.233601215557854,49.99999999999999,49.99999999999999,7.037224156673389,2.6662373154425416,0.5969805981019592,0.003690878167979641,0.9009184245893856,0.010010204717659843,0.010775754176555283,0.07360371787665362,0.0010010204717659842,0.3,0.7,0.9,0.1,0.92,0.08
1395,145.6819858793259,-408.9880282413483,0.8900000000000001,0.8608800000000001,0.962304052107313,0.5,2.0,2.0,0.7163771476484798,2.068293914610074,0.5772425286956743,49.99999999999999,49.99999999999999,0.010000000000000004,49.99999999999999,49.99999999999999,49.99999999999999,49.99999999999649,49.99999999999999,49.99999999999999,49.99999999999999,49.99999999999999,49.99999999999999,0.032767120228823166,10.550585296807082,49.99999999999999,49.99999999999999,0.04167604436979706,0.0010257973831937085,0.9232176448743376,0.029159991019998024,0.03531279550733995,0.010257973831937087,0.0010257973831937085,0.3,0.7,0.9,0.1,0.92,0.08
1396,240.47903084678342,-242.33793830643307,0.9088,0.8994400000000001,0.9886958020050126,0.5,2.0,2.0,0.6335605524323411,7.457477929872084,1.3513469733240868,49.99999999999999,10.907002401763727,0.020791593371333114,49.99999999999999,24.099154213464978,1.7893178754803045,49.99999999999999,0.4872680938205519,5.974200012877239,8.805907351269173,0.8976631569942409,34.03506292579594,49.99999999999999,49.99999999999999,49.99999999999999,21.822145012971163,6.361299667355237,0.0013513943577007055,0.6756971788503526,0.037807217317097935,0.013513943577007057,0.2702788715401411,0.0013513943577007055,0.3,0.7,0.9,0.1,0.92,0.08
1397,261.69117108643536,-197.01765782712943,0.9044,0.8966,0.9875623518638225,0.5,2.0,2.0,0.7340905697946004,7.618198134070071,2.508131420164542,49.99999999999999,12.809519242177103,0.0465925850149813,6.5255683378184255,10.645087569693654,0.9181663935844638,49.99999999999999,0.1528220300925994,4.376314233284921,8.477402529943426,1.368110182146438,8.665905245078523,49.99999999999999,49.99999999999999,49.99999999999999,10.022962089797419,12.055925577371053,0.0013444016375022177,0.6722008187511087,0.042786034098421244,0.01344401637502218,0.2688803275004435,0.0013444016375022177,0.3,0.7,0.9,0.1,0.92,0.08
1398,269.86914420966946,-186.42171158066094,0.9168000000000002,0.8986000000000002,0.979347552032927,0.5,2.0,2.0,0.7980456166840516,49.99999999999999,0.5408745569648179,49.99999999999999,14.289435109987087,0.16848792468288543,49.99999999999999,49.99999999999999,49.99999999999999,0.10642401897627331,49.99999999999999,49.99999999999999,5.202297424042412,7.790616811708905,49.99999999999999,49.99999999999999,49.99999999999999,8.928121068955184,4.122197174532554,0.2424986993706369,0.0010416115219972156,0.9374503697974939,0.010416115219972157,0.010416115219972157,0.039634176718567476,0.0010416115219972156,0.3,0.7,0.9,0.1,0.92,0.08
1399,263.1646275918484,-195.7027448163033,0.9072,0.89788,0.9887816709949837,0.5,2.0,2.0,0.2731521548740635,5.567812459872827,4.802644173692316,49.99999999999999,4.591660976087089,0.0598965744435771,15.015789115709175,49.99999999999999,1.497906879668149,49.99999999999999,0.3183281636937029,21.833604360837853,7.647986687382313,0.6044178634265236,40.031762243556805,49.99999999999999,49.99999999999999,49.99999999999999,8.281192631009537,13.101229686365066,0.0008746528727228382,0.7871875854505542,0.027386005532204143,0.008746528727228383,0.17493057454456762,0.0008746528727228382,0.3,0.7,0.9,0.1,0.92,0.08
1400,-267.7343343719407,-423.52344213446094,0.732,0.7174400000000002,0.8339793496806956,0.8332652075686435,0.6780076650040131,0.4954122082700077,1.1808396306766795,1.0848669000592799,0.11787470573268329,0.5477351997384581,15.5069946080053,2.3579717235606936,0.06518189083942103,0.23312133418835568,6.5229835918065335,2.439149354026343,0.6433592014115054,0.06754691764466736,0.056394131974732156,0.08045672991377345,4.113683653922059,3.3234137348069774,16.290691812936473,0.043907866493665605,5.30259762703199,0.19028926656106532,0.034992485016301415,0.6965039496716877,0.04887789090445882,0.16220694257369836,0.04287842318417116,0.014540308649682605,0.3,0.7,0.9,0.1,0.92,0.08
1401,-362.11856805450276,-561.3376751587084,0.7752000000000001,0.7204,0.9031671963474226,0.796797478344565,0.8425330424751157,0.27541247305782424,7.211648909033405,0.05963454895911969,11.423606743136398,0.024888732074843475,0.5044555480257996,31.53135579796889,16.12500427741116,0.030446331240579074,17.807644733697423,1.5259982000452175,0.05654390459034916,22.35817914285194,1.244713505681983,15.520689373927047,0.3561047166450245,0.026299737517832118,0.35059799189098406,0.022226833165804497,0.02461288274689728,2.1319808983486346,0.01255799628891586,0.7106478851551338,0.12705060173770077,0.0575607928655146,0.031224728957176373,0.06095799499555865,0.3,0.7,0.9,0.1,0.92,0.08
1402,278.6189783183974,-183.0820433632053,0.9331999999999999,0.9176000000000001,0.9809470494417863,0.5,2.0,2.0,0.9489987171074622,49.99999999999999,1.7165285392315617,49.99999999999999,33.13683724074753,0.12490297856356121,49.99999999999999,49.99999999999999,49.999349147321674,0.176750322219172,49.99999999999999,49.99999999999999,8.258264540211844,6.520098838446279,49.99999999999999,49.99999999999999,49.99999999999999,49.99716137357521,31.57866384037042,0.27803466907013896,0.0010695812797564528,0.9626231517808073,0.010695812797564529,0.010695812797564529,0.013846060064550718,0.0010695812797564528,0.3,0.7,0.9,0.1,0.92,0.08
1403,256.8605745379492,-206.69485092410156,0.9052000000000001,0.8958400000000001,0.9880775974025974,0.5,2.0,2.0,1.3564887741893226,9.558375872017374,1.5073464878430831,49.99999999999999,21.925412566659247,0.033812158033928466,3.087740913032632,3.8051379930819844,0.8811436154234441,49.99999999999999,0.14156173981410314,2.8962682764898937,9.958014835914513,2.896671431091004,4.230783786312149,49.99999999999999,49.99999999999999,49.99999999999999,11.249550626921547,4.768303023334613,0.0031321471745333115,0.6612841194056087,0.05652183503069109,0.01322568238811218,0.2645136477622435,0.0013225682388112179,0.3,0.7,0.9,0.1,0.92,0.08
1404,-158.2762265580634,-324.78920749866893,0.7903999999999999,0.7570799999999999,0.9184133939376906,0.7553196945124022,0.9385981867695895,0.1698190118413922,1.633652602736097,0.049828660161424995,0.07649620522357903,0.2750138859695107,19.964319442900138,1.6890406373501028,0.041976707590276226,0.6748635091255772,0.1599020647270961,11.338184616371649,0.051125802334449535,27.340184675199104,17.91344336193482,25.71437082712408,0.239205324014659,12.679796443434183,0.23583519627026295,3.7938109629616177,1.600087676491298,0.4999548161012173,0.0502992796518103,0.8205439405733094,0.037702600082972645,0.018990858515462023,0.06040184195858574,0.012061479217859942,0.3,0.7,0.9,0.1,0.92,0.08
1405,-154.68644243049835,-539.204427391975,0.7179999999999999,0.6897199999999999,0.9128432939220933,0.6271235361890448,1.4134710235086414,1.1885130968570652,2.1058101863870426,0.21169268998207946,1.0493425555041487,0.22528536176336714,0.012719321776467283,29.629549120713172,0.045556859587752206,0.10096029764526837,5.639581407792867,0.35726930878892077,0.03790255224195176,46.35465669961187,0.20419178292642803,0.23142515822050064,0.040664039877581375,3.2765090979717377,0.036378256129018835,0.01966764598396724,40.52293401850644,3.6297806366297385,0.02515976226846947,0.7592095723464899,0.021729778657934802,0.04387443695599566,0.14779171644684447,0.0022347333242657267,0.3,0.7,0.9,0.1,0.92,0.08
